date,EVI
2013-06-05 07:57:48.673822,0.29317656
2013-06-12 08:03:34.717133,0.25434172
2013-06-12 08:03:58.638175,0.2499593
2013-06-21 07:57:45.000715,0.26381892
2013-06-28 08:03:27.955441,0.22316179
2013-06-28 08:03:51.878533,0.2202331
2013-07-14 08:03:17.717871,0.20915674
2013-07-14 08:03:41.642535,0.20663431
2013-07-23 07:57:27.045551,0.22214784
2013-10-27 07:58:11.545908,0.36353597
2013-11-03 08:04:00.392051,0.38385996
2014-01-06 08:04:20.909012,0.36353728
2014-01-06 08:04:44.828348,0.36262
2014-01-22 08:05:01.536798,0.32481638
2014-02-07 08:04:47.289815,0.34224665
2014-03-04 07:58:54.012353,0.3376928
2014-04-28 08:05:07.092793,0.3199809
2014-04-28 08:05:31.013648,0.31916094
2014-06-24 07:59:34.499940,0.25177997
2014-07-01 08:05:24.433904,0.2164917
2014-07-01 08:05:48.357164,0.2139128
2014-07-10 07:59:39.001033,0.22185946
2014-07-17 08:05:25.847000,0.20250918
2014-07-17 08:05:49.770923,0.20158215
2014-08-02 08:05:32.994618,0.19483541
2014-08-02 08:05:56.917856,0.19259407
2014-08-18 08:05:32.871375,0.1963083
2014-08-18 08:05:56.792809,0.19486734
2014-09-12 07:59:44.751868,0.28736928
2015-01-02 08:00:38.579607,0.4049957
2015-01-18 08:00:40.755564,0.37009686
2015-02-03 08:00:48.828060,0.3857503
2015-02-19 08:00:52.844331,0.393831
2015-03-07 08:01:00.660940,0.39071187
2015-06-27 08:01:44.432718,0.26089007
2015-07-13 08:01:51.355719,0.22264636
2015-07-20 08:07:39.328804,0.18610357
2015-07-29 08:01:52.986445,0.2119635
2015-08-05 08:07:42.683764,0.20380042
2015-08-05 08:08:06.606261,0.2027995
2015-08-30 08:01:57.782464,0.27097282
2015-09-15 08:02:03.305631,0.2852768
2015-09-22 08:07:51.941641,0.2635527
2015-09-22 08:08:15.863121,0.26350215
2016-02-06 08:03:57.984883,0.40847355
2016-02-22 08:03:59.716448,0.3959543
2016-05-19 08:10:19.097095,0.33312377
2016-05-19 08:10:43.018286,0.33282757
2016-06-13 08:04:40.298785,0.26422706
2016-06-20 08:10:28.016761,0.23751195
2016-06-20 08:10:51.940533,0.23583083
2016-06-29 08:04:41.359083,0.24178523
2016-07-06 08:10:27.984271,0.20152858
2016-07-06 08:10:51.907958,0.1985384
2016-07-15 08:04:41.137195,0.21373153
2016-07-31 08:04:44.138782,0.20670477
2016-08-07 08:10:31.623441,0.18994963
2016-08-07 08:10:55.544416,0.18797061
2017-03-28 08:04:21.505013,0.40849712
2017-04-13 08:04:27.238886,0.35228425
2017-05-22 08:10:24.560746,0.31638706
2017-05-22 08:10:48.483332,0.31455192
2017-05-31 08:04:40.519553,0.31077254
2017-06-07 08:10:29.456533,0.2635508
2017-06-07 08:10:53.379750,0.26277798
2017-07-02 08:04:46.753000,0.2148292
2017-07-09 08:10:34.023137,0.18634821
2017-07-09 08:10:57.945455,0.18309738
2018-02-18 08:09:23.568237,0.32647774
2018-02-18 08:09:47.490758,0.32650062
2018-06-10 08:07:42.088870,0.28496256
2018-06-10 08:08:06.011664,0.28209624
2018-06-19 08:01:45.259898,0.28206113
2018-07-05 08:01:26.104994,0.23760678
2018-07-12 08:07:04.631003,0.21410237
2018-07-12 08:07:28.551785,0.21213914
2018-07-21 08:01:08.767930,0.2094284
2018-08-13 08:06:30.674341,0.18548594
2018-08-13 08:06:54.595431,0.18441156
2018-09-07 08:00:13.088794,0.225041
2018-09-23 07:59:51.448199,0.27295235
2019-01-29 07:56:26.825443,0.43899313
2019-02-14 07:55:58.822840,0.38587067
2019-04-19 07:53:51.147721,0.3620016
2019-06-06 07:52:03.541996,0.30762115
2019-06-29 07:56:59.569199,0.17148225
2019-06-29 07:57:23.489415,0.16976348
2019-07-15 07:56:22.483233,0.15401368
2019-07-15 07:56:46.403093,0.15260926
2019-07-24 07:50:14.121337,0.15639281
2019-08-16 07:55:04.402464,0.16275328
2019-08-16 07:55:28.324488,0.16067196
2019-09-01 07:54:23.543509,0.18745388
2019-09-01 07:54:47.466305,0.18606889
2020-01-16 07:42:15.094396,0.46268344
2020-03-27 07:44:17.820887,0.34904072
2020-03-27 07:44:41.741581,0.34700727
2020-05-30 07:40:29.479153,0.294845
2020-05-30 07:40:53.399950,0.2927585
2020-06-08 07:34:11.630636,0.29034916
2020-06-15 07:39:34.022760,0.2668303
2020-06-15 07:39:57.942328,0.26471916
2020-06-24 07:33:15.282445,0.26882964
2020-07-01 07:38:37.062886,0.2475438
2020-07-01 07:39:00.982283,0.24557179
2020-07-26 07:31:18.556764,0.19124782
2020-08-11 07:30:18.216404,0.20237768
2020-09-03 07:34:35.987897,0.2559905
2020-09-03 07:34:59.910474,0.25401786
2020-09-19 07:33:32.209799,0.31499162
2020-09-19 07:33:56.130888,0.31281972
2021-01-18 07:19:23.891179,0.45284784
2021-05-26 07:09:10.044407,0.30799088
2021-06-11 07:07:50.324605,0.23542334
2021-06-27 07:06:31.314416,0.2177055
2021-07-04 07:11:42.928287,0.19049385
2021-07-04 07:12:06.848461,0.1887736
2021-07-13 07:05:10.145135,0.21649247
2021-07-20 07:10:20.900492,0.18650103
2021-07-20 07:10:44.822132,0.18335214
2021-08-05 07:08:56.830783,0.19512497
2021-08-05 07:09:20.753338,0.19390294
2022-01-12 06:54:11.440186,0.39719623
2022-01-12 06:54:35.359558,0.39786404
2022-02-06 06:45:57.730687,0.40851197
2022-02-13 06:51:00.855627,0.3796584
2022-02-13 06:51:24.774436,0.37899703
2022-03-01 06:49:28.147911,0.337825
2022-03-01 06:49:52.068647,0.33764657
2022-05-17 06:38:58.455188,0.31685436
2022-07-07 06:35:40.594373,0.21245693
2022-07-07 06:36:04.474348,0.20986827
2022-07-24 06:34:24.109528,0.19297193
2022-07-24 06:34:47.989918,0.19087687
2022-08-10 06:33:23.091813,0.2297955
2022-11-03 06:23:42.748597,0.38138625
2022-11-03 06:24:06.627488,0.38674098
